market,campaign,ad_type,state,spend,sales,orders
DE,_TOTAL_,,,573.35,1386.43,95
DE,[DE]_B0F45C2YHV_TIRE_SP_BR_KWMIX,SP,enabled,373.00,767.16,56
DE,[DE]_B07SHJVK4G_TRIM_SP_BR_kunststoffpflege aussen auto,SP,enabled,78.16,184.73,11
DE,[DE]_B07SHJVK4G_TRIM_SP_BR_cerakote,SP,enabled,61.27,180.74,10
DE,[DE]_B0CQN1RXYB_GLASS_SP_BR_KWMIX,SP,enabled,19.83,31.84,2
DE,[DE]_other_SP_campaigns_16,SP,enabled,41.09,222.96,16
