market,campaign,ad_type,state,spend,sales,orders
IT,_TOTAL_,,,169.72,434.62,0
IT,[IT]_B084RQKLV8_HL_SBV_EX_headlight restoration kit,SB,enabled,0,0,0
IT,[IT]_all_SP_campaigns,SP,enabled,169.72,434.62,0
